cell,uid,origin,snr,fold,action,oof_nrmse
forecast|snrHigh|full,S_both:d_lo_full:15,S_both,4.0965726980643815,4,v_winsor_savgol,0.8522182022670003
forecast|snrHigh|full,S_both:d_lo_full:19,S_both,4.232020866936934,0,v_none,1.2297833613981548
forecast|snrHigh|full,S_both:d_lo_full:19,S_both,4.232020866936934,0,v_median,1.283661540341421
forecast|snrHigh|full,S_both:d_lo_full:19,S_both,4.232020866936934,0,v_savgol,1.399893931437242
forecast|snrHigh|full,S_both:d_lo_full:19,S_both,4.232020866936934,0,v_stl,1.325181659018318
forecast|snrHigh|full,S_both:d_lo_full:19,S_both,4.232020866936934,0,v_winsor,1.0656556065686922
forecast|snrHigh|full,S_both:d_lo_full:19,S_both,4.232020866936934,0,v_winsor_savgol,1.044469640962919
forecast|snrHigh|full,S_both:d_lo_full:5,S_both,4.027434102580662,1,v_none,1.2735025025498514
forecast|snrHigh|full,S_both:d_lo_full:5,S_both,4.027434102580662,1,v_median,1.2116163160556332
forecast|snrHigh|full,S_both:d_lo_full:5,S_both,4.027434102580662,1,v_savgol,1.478483414910754
forecast|snrHigh|full,S_both:d_lo_full:5,S_both,4.027434102580662,1,v_stl,1.407284539598632
forecast|snrHigh|full,S_both:d_lo_full:5,S_both,4.027434102580662,1,v_winsor,1.3772301435177214
forecast|snrHigh|full,S_both:d_lo_full:5,S_both,4.027434102580662,1,v_winsor_savgol,1.4409180080097936
forecast|snrHigh|full,S_both:d_lo_full:6,S_both,4.035453632376092,2,v_none,0.9598601505438217
forecast|snrHigh|full,S_both:d_lo_full:6,S_both,4.035453632376092,2,v_median,0.6715171385502414
forecast|snrHigh|full,S_both:d_lo_full:6,S_both,4.035453632376092,2,v_savgol,1.0955391025348744
forecast|snrHigh|full,S_both:d_lo_full:6,S_both,4.035453632376092,2,v_stl,1.1783086047045201
forecast|snrHigh|full,S_both:d_lo_full:6,S_both,4.035453632376092,2,v_winsor,0.9880158663772478
forecast|snrHigh|full,S_both:d_lo_full:6,S_both,4.035453632376092,2,v_winsor_savgol,0.8834668356888998
forecast|snrHigh|full,S_both:d_lo_full:7,S_both,4.072486186840263,3,v_none,0.8675908324950287
forecast|snrHigh|full,S_both:d_lo_full:7,S_both,4.072486186840263,3,v_median,1.214701374894564
forecast|snrHigh|full,S_both:d_lo_full:7,S_both,4.072486186840263,3,v_savgol,0.973384934779533
forecast|snrHigh|full,S_both:d_lo_full:7,S_both,4.072486186840263,3,v_stl,1.0029307499895745
forecast|snrHigh|full,S_both:d_lo_full:7,S_both,4.072486186840263,3,v_winsor,1.1202999936232196
forecast|snrHigh|full,S_both:d_lo_full:7,S_both,4.072486186840263,3,v_winsor_savgol,1.205249421370419
forecast|snrHigh|full,S_both:d_lo_full:8,S_both,4.8608381148304876,4,v_none,1.0974590923155543
forecast|snrHigh|full,S_both:d_lo_full:8,S_both,4.8608381148304876,4,v_median,1.6372807150685647
forecast|snrHigh|full,S_both:d_lo_full:8,S_both,4.8608381148304876,4,v_savgol,1.3497601936640973
forecast|snrHigh|full,S_both:d_lo_full:8,S_both,4.8608381148304876,4,v_stl,1.3142971822605103
forecast|snrHigh|full,S_both:d_lo_full:8,S_both,4.8608381148304876,4,v_winsor,1.2279226052299386
forecast|snrHigh|full,S_both:d_lo_full:8,S_both,4.8608381148304876,4,v_winsor_savgol,1.4538856704914447
forecast|snrHigh|full,S_both:d_lo_full:9,S_both,4.340879103342498,0,v_none,1.0820143218051956
forecast|snrHigh|full,S_both:d_lo_full:9,S_both,4.340879103342498,0,v_median,0.4600350643087159
forecast|snrHigh|full,S_both:d_lo_full:9,S_both,4.340879103342498,0,v_savgol,1.0866994834300312
forecast|snrHigh|full,S_both:d_lo_full:9,S_both,4.340879103342498,0,v_stl,1.1149514038187953
forecast|snrHigh|full,S_both:d_lo_full:9,S_both,4.340879103342498,0,v_winsor,0.7055218973592857
forecast|snrHigh|full,S_both:d_lo_full:9,S_both,4.340879103342498,0,v_winsor_savgol,0.526058828683909
forecast|snrHigh|full,S_season:d_hi_full:0,S_season,8.284912514039707,1,v_none,0.05330973032470488
forecast|snrHigh|full,S_season:d_hi_full:0,S_season,8.284912514039707,1,v_median,0.06637516071842535
forecast|snrHigh|full,S_season:d_hi_full:0,S_season,8.284912514039707,1,v_savgol,0.08205381571454835
forecast|snrHigh|full,S_season:d_hi_full:0,S_season,8.284912514039707,1,v_stl,0.06162327131002197
forecast|snrHigh|full,S_season:d_hi_full:0,S_season,8.284912514039707,1,v_winsor,0.03503736525229039
forecast|snrHigh|full,S_season:d_hi_full:0,S_season,8.284912514039707,1,v_winsor_savgol,0.06355464007869616
forecast|snrHigh|full,S_season:d_hi_full:1,S_season,8.298039685884946,2,v_none,0.10939130119733866
forecast|snrHigh|full,S_season:d_hi_full:1,S_season,8.298039685884946,2,v_median,0.09409551631034467
forecast|snrHigh|full,S_season:d_hi_full:1,S_season,8.298039685884946,2,v_savgol,0.08212050301598614
forecast|snrHigh|full,S_season:d_hi_full:1,S_season,8.298039685884946,2,v_stl,0.2862760671644243
forecast|snrHigh|full,S_season:d_hi_full:1,S_season,8.298039685884946,2,v_winsor,0.07183682432034696
forecast|snrHigh|full,S_season:d_hi_full:1,S_season,8.298039685884946,2,v_winsor_savgol,0.07710686018316144
